Id,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,Max_EState_Index,Min_Abs_EState_Index,MolecularW,Exact_Molecular_Weight,Number_of_Valence_Electrons,Max_Partial_Charge,Min_Abs_Partial_Charge,FpDensity_Morgan_Level_1,BCUT2D_High_Molecular_Weight,J_Index,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Chi0_Connectivity_Index,Hall_Kier_Alpha_Descriptor,Kappa_Shape_Index_1,Labute_ASA,PEOE_VSA_1,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,SlogP_VSA_3,TPSA_8,VSA_EState_1,Fraction_of_sp3_Carbon_Atoms,Number_of_Rotatable_Bonds,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,lipophilicity
3459,14.55122727,-0.329680556,14.55122727,0.027362947,0.547139353,466.517,439.301,466.2128669,178,0,0.675230702,0.328950275,0.748865615,0.569877097,0.306980393,0.926699787,0.271955233,0.011691116,0.295976953,0.489332668,0.263064504,-0.48096785,0.48096785,0.263064504,1.235294118,2.088235294,2.911764706,19.14220933,10.03318027,2.211885717,-2.321697289,2.254769119,-2.425813222,5.936612821,-0.118228848,1.12901936,1198.786996,23.49298858,19.01251959,19.01251959,16.58485133,11.45262189,11.45262189,8.539034229,8.539034229,6.318602323,6.318602323,4.411111526,4.411111526,-3.37,5.943333346,1.293118105,1.461367634,8.067183355,9.631691048,73857357.07,22.42359891,9.860201659,4.923154797,196.2455128,25.00721285,5.817220841,0.33155939,0.91340301,0.021538765,0.820326115,0.287206367,18.17425658,5.879988336,5.907179729,0.0,9.778515705,14.35837209,0.0,0.0,0.0,50.55107889,30.7611722,30.03397054,18.65867814,22.75844394,0.0,25.1686339,0.0,31.8490621,38.66773733,47.53691217,0,11.62950017,20.10730312,10.20827783,11.62950017,0.0,65.15181458,17.76011521,5.817220841,24.09902273,30.46231185,0.0,11.03340144,0,101.5,0.0,9.184952232,0.0,18.33128253,53.05163473,38.16984046,6.196843572,19.24253168,12.13273414,30.4854225,9.473725908,25.11072704,0.0,26.91195887,6.302733631,2.671960401,1.017974829,7.671431756,3.830453763,3.267824007,1.548269028,0.416666667,34,2,9,0,2,2,0,3,3,8,2,10,7,0,1,1,5,2.3001,124.4154,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
341,9.148435202,0.192961948,9.148435202,0.192961948,0.589899212,418.461,396.285,418.1865719,158,0,0.510872624,0.091747074,0.473652877,0.451969921,0.132682513,0.242676811,0.008582854,0.923034218,0.092365443,0.64860128,0.26569553,-0.485612928,0.485612928,0.26569553,1.193548387,2.032258065,2.774193548,16.47887705,10.15593493,2.321873315,-2.386848069,2.391532177,-2.526186867,5.39756693,0.302753476,1.190976367,1089.259231,21.20853153,17.17829792,17.17829792,15.20784124,10.34038728,10.34038728,7.847387463,7.847387463,5.565514787,5.565514787,3.631034051,3.631034051,-3.74,7.833219885,6.70237095,7.143243008,3.786960473,2.106293404,29393989.13,19.23700012,8.179604684,4.11834125,179.0530681,19.05977735,12.67610328,0.450497205,0.037503611,0.379778035,0.553909399,0.135024184,5.749511833,11.8390632,5.948339281,0.0,4.983978521,9.967957042,10.24587008,0.0,0.0,30.98841077,49.55115473,17.95713863,9.259957891,11.89667856,5.261891555,25.09257734,0.0,38.33200929,29.43408868,47.87136826,0,11.81873315,14.53668242,11.89667856,5.749511833,0.0,50.76868739,6.606881965,11.33111287,42.7009134,35.37683629,0.0,0.0,0,117.09,0.0,0.0,0.0,12.64872279,29.12754793,43.93008788,6.196843572,24.65689778,0.0,47.88535532,14.52184945,11.14259519,0.0,21.79255745,13.30062336,1.27334939,3.102566669,4.077873575,8.78123348,4.695867548,0.0,0.428571429,31,0,10,1,1,2,0,3,3,10,0,10,6,1,1,2,5,2.29778,110.61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
147,12.30395077,-0.226213152,12.30395077,0.071095764,0.69392323,254.245,244.165,254.0691422,94,0,0.02632709,0.995263267,0.276296424,0.962833874,0.332890815,0.499441384,0.146901825,0.370295875,0.023435859,0.575619759,0.265261405,-0.507964311,0.507964311,0.265261405,0.947368421,1.631578947,2.368421053,16.25659134,10.2002821,2.059034318,-2.063070789,2.163599432,-2.180784482,5.785882164,0.474545787,2.257673569,807.0291793,13.40541292,9.815904826,9.815904826,9.147867046,5.64795699,5.64795699,4.137574134,4.137574134,2.870693653,2.870693653,1.906990064,1.906990064,-2.82,6.718091713,3.864955183,2.124098604,3.375851571,6.088903023,27964.87775,11.28065462,4.131667162,1.907584659,107.5694189,10.21305479,17.82634374,0.552979353,0.020337958,0.381920287,0.934976354,0.62283748,0.0,0.0,5.559266895,0.0,9.361636832,4.983978521,0.0,0.0,0.0,36.39820241,6.066367068,16.59031121,10.21305479,10.90292493,0.0,9.551078169,0.0,0.0,0.0,59.14569363,0,17.18640994,5.559266895,0.0,11.49902367,0.0,19.76413296,0.0,0.0,0.0,53.58642674,0.0,16.59031121,0,75.35,0.0,15.00759197,0.0,17.05829056,16.59031121,0.0,41.22625506,12.13273414,0.0,4.983978521,0.0,1.387719199,0.0,16.44604592,19.03018895,0.834252908,0.205789884,10.69670987,1.399293273,0.0,0.0,0.0,19,2,5,0,0,0,2,1,3,5,2,5,1,0,0,0,3,1.7969,70.6696,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,11.98670603,-0.220483014,11.98670603,0.220483014,0.58083815,276.299,264.203,276.101111,102,0,0.031776967,0.122497969,0.165776102,0.150618394,0.031511853,0.239251023,0.26522336,0.428599326,0.262264217,0.655764574,0.347726757,-0.264691916,0.347726757,0.264691916,1.047619048,1.857142857,2.666666667,16.14842254,10.02549664,2.088896068,-2.073855643,2.256728311,-2.098301886,5.886971245,1.039086687,2.12963217,1014.99449,14.39697675,11.36869123,11.36869123,10.23718344,6.64795699,6.64795699,5.017535695,5.017535695,3.72101965,3.72101965,2.684202777,2.684202777,-2.95,9.244550853,2.926090684,9.3025584,4.613613458,8.726475197,132163.2892,11.84191045,4.275809906,1.744528736,119.442184,0.0,0.0,0.775453677,0.4604195,0.512417219,0.464981665,0.780776743,5.647177221,0.0,0.0,5.689743398,4.983978521,14.2939136,5.098681808,0.0,12.13273414,47.87955995,17.77991136,5.516700718,0.0,16.55010215,0.0,19.58203674,0.0,6.9237372,0.0,64.83962163,0,11.12690298,5.689743398,0.0,0.0,0.0,19.58203674,0.0,6.9237372,5.563451492,53.58642674,0.0,27.67700514,0,63.05,0.0,4.794537184,0.0,5.689743398,5.647177221,27.59327941,0.0,16.79438175,37.25557254,21.24770921,0.0,1.604189815,0.0,16.01961058,7.594858749,4.483886369,0.0,11.92407171,3.518620874,2.021428571,0.0,0.0625,21,1,5,0,0,0,1,3,4,4,1,5,1,0,0,0,4,2.54622,81.2867,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1107,12.06222222,-0.025555556,12.06222222,0.025555556,0.688599384,205.301,186.149,205.1466642,82,0,0.803338471,0.632087403,0.357333239,0.525401645,0.793162283,0.659436828,0.378469786,0.355156937,0.683761895,0.847291581,0.179158109,-0.294057798,0.294057798,0.179158109,1.2,1.733333333,2.2,16.1399908,10.04428571,2.188801886,-2.245224473,2.079228703,-2.38218179,5.992868752,0.085123283,2.765462428,303.5718086,11.25914855,9.733777063,9.733777063,7.201907263,5.535701136,5.535701136,3.627460345,3.627460345,2.797834437,2.797834437,1.780773593,1.780773593,-1.15,4.33020012,3.999883901,7.972423075,4.51650052,6.709871676,2580.414244,11.92220217,5.663219405,2.897278177,91.90735369,0.0,0.0,0.813052415,0.324576006,0.672895682,0.048383138,0.440545362,5.783244946,0.0,0.0,0.0,9.694446915,0.0,0.0,0.0,44.17930974,20.01325001,5.563451492,6.041840829,4.794537184,5.783244946,0.0,4.899909731,0.0,26.81305243,13.08951281,35.89528683,0,0.0,0.0,0.0,0.0,0.0,29.81450832,0.0,0.0,31.12920027,30.33183534,0.0,0.0,0,20.31,0.0,4.794537184,0.0,11.82508578,0.0,18.6529643,0.0,0.0,37.25557254,18.74738413,0.0,0.0,0.0,14.22425926,0.0,0.802685185,0.207685185,9.468385771,0.0,7.963651266,0.0,0.461538462,15,0,2,0,0,0,1,0,1,2,0,2,5,0,0,0,1,2.5996,63.1555,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.22907611,-0.044700494,11.22907611,0.036379517,0.498506652,397.482,374.298,397.1902604,150,0,0.690958641,0.295412423,0.628885808,0.880782647,0.72234959,0.65193475,0.007368032,0.571812569,0.18198761,0.181919848,0.22725003,-0.349825676,0.349825676,0.22725003,1.0,1.733333333,2.433333333,16.14832879,10.01616167,2.086838742,-2.135811687,2.268829594,-2.229679863,5.871886284,-0.119111719,1.566265291,1189.612687,21.08721119,17.17809231,17.17809231,14.49120364,9.81300156,9.81300156,7.329696143,7.329696143,4.973844444,4.973844444,3.467142341,3.467142341,-3.8,2.77538716,9.055885766,1.517859689,9.684306164,2.319597372,7190529.726,19.51356727,8.287172346,4.274774207,174.972157,10.63357721,0.0,0.279113758,0.916401689,0.393474106,0.457712699,0.790380165,0.0,11.85551901,0.0,0.0,9.778515705,9.967957042,0.0,0.0,12.13273414,72.49948278,36.5878784,11.55854155,4.794537184,28.44583022,0.0,20.26872417,0.0,26.81305243,5.316788604,78.24837025,0,11.12690298,10.63357721,11.63572556,0.0,0.0,20.85911529,4.794537184,6.9237372,31.01621821,67.12146726,0.0,22.02982792,0,79.8,0.0,4.794537184,0.0,11.94902056,5.948339281,38.84411717,6.9237372,12.39368714,49.51878318,39.65800559,4.983978521,0.0,0.0,24.50577149,7.134458139,6.167285961,0.501522238,16.06247907,5.427324084,5.534492356,0.0,0.166666667,30,2,6,0,0,0,2,2,4,5,2,6,5,0,0,0,4,4.94092,119.4624,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
966,4.464907407,0.816481481,4.464907407,0.816481481,0.648091739,195.225,186.153,195.0796473,72,0,0.278345129,0.30892111,0.416064854,0.665556966,0.838553303,0.535228552,0.132259216,0.278742933,0.247774217,0.0316866,0.156665075,-0.336642425,0.336642425,0.156665075,0.933333333,1.8,2.6,14.94315479,10.31130071,2.035300262,-1.916281995,2.169720123,-1.824113979,5.779342833,1.237001388,2.206101423,550.8842606,10.08757567,8.013229345,8.013229345,7.43265299,4.795044687,4.795044687,3.317537156,3.317537156,2.296888154,2.296888154,1.576944945,1.576944945,-2.16,1.268761675,8.569591451,9.735848703,1.614113145,0.578246454,6861.297378,8.173359973,3.203427043,1.378324218,86.81861824,4.983978521,5.693927995,0.674063113,0.897875617,0.240489364,0.700397619,0.735053918,5.824404498,0.0,0.0,0.0,4.983978521,4.983978521,0.0,0.0,18.19910121,24.26546827,6.196843572,11.03340144,0.0,11.03340144,0.0,14.95193556,0.0,0.0,0.0,48.66141305,0,11.51833249,0.0,0.0,0.0,0.0,14.95193556,0.0,0.0,0.0,48.66141305,0.0,22.55173393,0,41.57,0.0,0.0,0.0,0.0,0.0,22.55173393,0.0,6.196843572,42.46456948,14.95193556,0.0,0.0,0.0,11.9536404,0.0,2.879635299,0.816481481,13.7505206,1.766388889,0.0,0.0,0.0,15,1,3,0,0,0,1,2,3,2,1,3,1,0,0,0,3,2.6249,59.3247,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2203,10.04599567,-0.016919748,10.04599567,0.009413623,0.772434225,311.337,294.201,311.115758,118,0,0.353276492,0.051328956,0.53776934,0.757124518,0.373133951,0.281319983,0.110414694,0.168863588,0.322760503,0.27611757,0.160920742,-0.507822533,0.507822533,0.160920742,0.913043478,1.608695652,2.260869565,16.5078366,10.03509186,2.125311472,-2.12244694,2.366746815,-1.940224833,5.907835665,0.35557812,2.241803565,889.8142478,16.56011345,13.12223898,13.12223898,11.0284071,7.089256742,7.089256742,5.222685478,5.222685478,3.783145568,3.783145568,2.622535729,2.622535729,-2.95,7.880337943,2.125612173,9.662431394,6.048977947,5.607327364,170056.7033,14.96535934,5.682068498,2.611466611,133.3001941,19.6867807,11.49902367,0.343253937,0.119719077,0.578969479,0.958872847,0.910536554,11.49902367,0.0,0.0,0.0,4.983978521,0.0,0.0,0.0,0.0,42.64179676,22.70997077,19.91352308,19.6867807,10.77244843,0.0,4.983978521,0.0,6.9237372,14.21959508,42.09213041,0,34.25542682,9.473725908,0.0,22.99804733,0.0,29.41662839,0.0,6.9237372,5.693927995,36.39820241,0.0,22.02982792,0,71.81,0.0,10.21305479,0.0,11.49902367,22.75640315,16.46637642,12.13273414,20.28596215,25.12283841,4.983978521,9.473725908,10.66731126,0.0,4.554974962,21.34903008,1.993734122,1.267131568,10.08948956,0.0,1.898025164,3.180303284,0.166666667,23,2,5,0,0,0,2,1,3,5,2,5,3,0,0,0,3,3.63862,88.3496,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3176,11.83729923,-0.164858277,11.83729923,0.164858277,0.680314784,226.239,216.159,226.0854609,84,0,0.966981749,0.044503567,0.055624751,0.267560282,0.786834535,0.02376506,0.645855981,0.44873871,0.779877121,0.685686789,0.261807504,-0.30581559,0.30581559,0.261807504,1.235294118,2.0,2.764705882,16.13830323,10.18705423,2.081159798,-2.005246669,2.14273188,-2.090981094,5.750366787,0.785456304,2.323213948,727.0954852,11.82806265,9.213990692,9.213990692,8.254020195,5.229715761,5.229715761,3.786017974,3.786017974,2.648956454,2.648956454,1.765303117,1.765303117,-2.43,0.221084794,0.842670757,3.44793163,3.312536747,3.564750935,14360.54121,9.771792363,3.551731198,1.520014765,96.74315549,4.983978521,11.21062871,0.972444757,0.9801827,0.189733243,0.153721843,0.711065398,5.647177221,0.0,5.559266895,0.0,9.476340119,4.983978521,5.098681808,0.0,30.33183534,0.0,12.61112347,6.196843572,0.0,11.03340144,0.0,19.74844179,7.047671983,0.0,0.0,46.88248299,0,11.38785599,5.559266895,0.0,0.0,0.0,19.74844179,7.047671983,0.0,0.0,41.3232161,0.0,22.42125742,0,63.57,0.0,4.794537184,0.0,5.559266895,16.85780593,5.563451492,6.196843572,11.72947492,30.33183534,15.06663885,0.0,1.594259259,0.0,19.00794737,4.532172304,1.307644558,0.561759259,9.538393172,1.52375,0.0,1.767407407,0.083333333,17,1,5,0,0,0,1,2,3,4,1,5,1,0,0,0,3,1.3236,64.5657,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,14.79593748,-0.578949069,14.79593748,0.008663942,0.681078759,384.371,367.235,384.1346166,144,0,0.3591912,0.142161635,0.90877874,0.090956968,0.778114996,0.02119403,0.585469095,0.952285674,0.168786831,0.730592386,0.27369812,-0.479901512,0.479901512,0.27369812,1.178571429,1.964285714,2.642857143,19.14219583,10.01200087,2.269592136,-2.129767788,2.37492284,-2.272617379,6.075561691,0.094601731,1.910732658,1086.594265,19.83613434,15.19252863,15.19252863,13.5284071,8.544159166,8.544159166,6.33822146,6.33822146,4.459446373,4.459446373,2.866814422,2.866814422,-3.56,4.972446151,2.139833618,3.041720153,6.345006466,7.577626329,4437525.919,17.833977,6.873276561,3.020313335,158.6133833,20.52418199,11.33392156,0.338258854,0.235199881,0.771449711,0.524373697,0.143451651,5.693927995,11.75997667,5.907179729,0.0,4.794537184,4.390415048,0.0,20.39472723,0.0,24.97437738,17.49443211,31.03388434,18.65867814,22.49749094,0.0,25.71151584,0.0,18.88348407,19.95326256,29.71025004,0,22.88687966,20.52418199,10.07780132,11.75997667,0.0,46.56334287,0.0,5.817220841,23.33010842,18.19910121,0.0,22.02982792,0,125.14,11.72440057,9.184952232,0.0,45.82673547,5.386224214,12.84164325,32.41869629,0.0,0.0,25.71151584,15.20739338,25.08224768,0.0,12.34293499,18.95578698,6.834599448,-0.716178238,4.330935674,1.858500374,0.0,2.811173084,0.277777778,28,3,9,1,0,1,1,2,3,8,2,10,5,1,0,1,4,1.7175,98.5266,0,0,0,1,0,4,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,12.60139629,-1.161957775,12.60139629,0.048193859,0.379966007,529.424,503.216,528.1331107,188,0,0.881842749,0.340349282,0.72061886,0.334890649,0.993535503,0.058790329,0.385368999,0.133099551,0.527138445,0.80782245,0.326055896,-0.493193223,0.493193223,0.326055896,1.138888889,1.861111111,2.555555556,35.49683738,10.05046784,2.235569675,-2.273710742,2.263178902,-2.420779817,6.392626302,-0.138742292,1.315697831,1232.941632,25.65612529,19.6313512,21.14320909,17.31257084,11.45920707,12.21513602,8.426133685,9.240533939,5.865880357,6.495821145,3.90816546,4.477252935,-3.49,2.13986737,5.828165998,9.883176903,3.300840916,3.860727207,108021735.2,25.59837702,11.49682925,6.191065914,218.7408011,25.37687729,17.60921544,0.086772322,0.740551129,0.011043048,0.203448889,0.820483307,0.0,0.0,5.907179729,5.969305288,4.794537184,9.778515705,0.0,0.0,41.40098099,41.9616539,38.67275604,27.90298636,19.43246472,46.58361385,0.0,10.30076712,0.0,18.88348407,36.96076509,81.46340122,0,5.749511833,20.27034989,11.50524905,5.749511833,23.20187978,54.75289852,17.63618043,0.0,21.61536816,54.59730362,10.04526663,0.0,0,103.79,17.91832585,14.69560176,0.0,22.02953974,18.77721542,35.85214135,12.13273414,30.33183534,6.066367068,33.63150451,27.93874273,5.845080183,12.13457921,31.22274953,15.74673746,2.803762201,-0.253254619,14.67122266,0.738162306,2.262681972,2.050501318,0.269230769,36,3,8,0,1,1,2,1,3,6,3,10,9,0,0,0,4,4.2973,140.6937,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3618,9.30017117,-0.140446245,9.30017117,0.047053755,0.795004136,217.228,206.14,217.0851266,82,0,0.875359789,0.949838847,0.888000864,0.444348623,0.955741474,0.660493732,0.594738159,0.102220192,0.258309171,0.440937194,0.223383043,-0.496767803,0.496767803,0.223383043,1.1875,1.875,2.4375,16.46528101,10.13265668,2.035175017,-2.035973836,2.227029274,-1.955615349,5.615674716,0.414617419,2.416499596,476.8329037,11.5436056,8.713990692,8.713990692,7.685871848,4.667799033,4.667799033,3.198084096,3.198084096,2.115703188,2.115703188,1.362270532,1.362270532,-2.3,5.444777228,4.059482851,7.209704395,1.994205744,4.471669542,4947.330754,10.22570688,4.057277883,2.028089752,92.54040508,15.57705783,5.749511833,0.692018096,0.018859576,0.237942898,0.865500343,0.692302162,0.0,11.82832762,0.0,0.0,0.0,4.983978521,4.983978521,0.0,0.0,24.26546827,11.62981856,12.80372554,9.843390349,5.948339281,0.0,9.967957042,0.0,0.0,12.84346502,30.33183534,0,22.88687966,10.47053043,5.948339281,11.62950017,0.0,22.18428198,0.0,0.0,0.0,30.33183534,0.0,11.25737949,0,81.26,0.0,5.106527395,0.0,11.82832762,5.693927995,11.31296332,6.066367068,7.109797541,24.26546827,9.967957042,10.47053043,5.045669722,0.0,7.616638479,9.30017117,6.860609253,0.66586677,8.743673469,0.0,0.0,1.60070447,0.090909091,16,3,5,0,0,0,1,1,2,5,2,5,2,0,0,0,2,1.44,60.0972,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,4.393796296,0.594826153,4.393796296,0.594826153,0.720369539,223.239,214.167,223.0857953,82,0,0.021517361,0.669224209,0.191322682,0.180018537,0.497154556,0.212547103,0.426592622,0.349984062,0.388719093,0.413905238,0.199570246,-0.264687999,0.264687999,0.199570246,0.941176471,1.823529412,2.588235294,15.21934855,10.24491341,2.06985452,-1.926185221,2.1656748,-1.837421049,5.575170084,1.088150429,1.994208955,549.1057005,11.50178923,8.907656536,8.907656536,8.43265299,5.175322728,5.175322728,3.458490423,3.458490423,2.333159508,2.333159508,1.510265143,1.510265143,-2.56,3.976914006,7.394360438,0.335094319,4.034445102,1.252981391,20119.10757,9.650773083,4.13042104,1.898287646,97.60179744,0.0,5.693927995,0.829117843,0.086202649,0.718203874,0.782294742,0.459045634,11.648809,0.0,0.0,0.0,15.06663885,4.983978521,5.098681808,0.0,6.066367068,24.26546827,24.15398221,0.0,0.0,0.0,0.0,25.14929918,0.0,0.0,0.0,48.92236606,0,22.90618848,0.0,0.0,0.0,0.0,25.14929918,0.0,0.0,0.0,48.92236606,0.0,22.90618848,0,67.35,0.0,0.0,0.0,0.0,11.648809,11.25737949,0.0,18.59053071,30.33183534,25.14929918,0.0,0.0,0.0,12.55386883,7.035435563,1.707164116,1.310616024,9.398479522,5.161102608,0.0,0.0,0.0,17,1,5,0,0,0,0,3,3,4,1,5,2,0,0,0,3,1.9287,62.8447,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
